Bankrupt, Operating_Gross_Margin, Aftertax_net_Interest_Rate, Operating_Expense_Rate,Cash_flow_rate, Interest_bearing_debt_interest_rate,Tax_rate,Net_Value_Per_Share,Cash_Reinvestment,Debt_ratio,Total_Asset_Turnover,Operating_profit_per_person,Cash_to_Total_Assets,Total_income_to_Total_expense,Cash_Flow_to_Sales, Operating Profit Rate
0,0.609817092,0.809500318,3310000000,0.464039657,0.000192019,0.243243243,0.191479499,0.378571961,0.108141609,0.203898051,0.467040546,0.013687114,0.003220173,0.671571016,0.999195791
0,0.597334928,0.808700516,0.000187331,0.463626985,0.000392039,0,0.159032489,0.380704892,0.189920489,0.035982009,0.387123765,0.023801988,0.001990722,0.671556999,0.998841524
0,0.597536719,0.809045018,9300000000,0.463868549,0.000381038,0,0.159538157,0.382595656,0.17389727,0.061469265,0.391205536,0.005597667,0.002031629,0.671569629,0.998939045
0,0.61606538,0.809506047,0.000132519,0.475980306,0.00010301,0.24526774,0.185622182,0.388370403,0.078483538,0.125937031,0.444098958,0.006470862,0.00254503,0.671571315,0.9991966
0,0.596354805,0.809365434,471000000,0.462518138,0.000332033,0,0.183009566,0.375656645,0.167306588,0.12143928,0.392166618,0.100966615,0.002491004,0.671578205,0.998965852
0,0.610559391,0.809447588,0.000139111,0.480992761,0,0.342139893,0.196114787,0.39044745,0.038425492,0.179910045,0.41742611,0.105682372,0.002472488,0.671572186,0.999102083
0,0.604275069,0.809365955,9190000000,0.462791575,0.000212021,0.253568175,0.185495765,0.380686264,0.188287934,0.181409295,0.406300174,0.120128895,0.002355654,0.671546389,0.999042922
0,0.608750486,0.809541591,0.000157266,0.46541523,0.000259026,0.169652799,0.187644853,0.381971611,0.126281102,0.065967016,0.394518441,0.083251184,0.002562519,0.671453856,0.999049393
0,0.613261938,0.809500058,9840000000,0.470880619,0.000326033,0.074703917,0.21322321,0.380909802,0.101067207,0.089955022,0.401506072,0.054437027,0.002535214,0.671558378,0.999185623
0,0.61761484,0.809553829,0.000145239,0.464796222,0.114689469,0.23686608,0.200033711,0.376224805,0.109502071,0.202398801,0.398668054,0.018107553,0.00263518,0.671573543,0.999208733
0,0.650146298,0.809746001,0.000560837,0.459996813,0,0.220467659,0.200792213,0.34298275,0.23100644,0.019490255,0.44849732,0.007919822,0.002407686,0.671565685,0.999315036
0,0.614869053,0.809559949,0.000133329,0.477921206,790000000,0.142423322,0.202477772,0.384523676,0.092783505,0.140929535,0.396112707,0.208428145,0.002628865,0.671634293,0.99917222
0,0.633015754,0.809384443,0.000555633,0.48191708,0.000191019,0.244761616,0.17955417,0.385501658,0.069685884,0.166416792,0.392878949,0.054479254,0.002264192,0.671557941,0.99904558
0,0.611092694,0.809577265,0.000275677,0.465344774,0.000219022,0.015791072,0.192617252,0.379447487,0.124013665,0.04047976,0.393184234,0.061887545,0.002426359,0.671629359,0.999000516
0,0.602581473,0.809341608,0.00014443,0.457267474,0.00029603,0.24779836,0.17091568,0.366081741,0.181636787,0.055472264,0.395536058,0.010851293,0.00227467,0.671566398,0.998995086
0,0.603439081,0.8093101,0.000164435,0.460380967,0.000388039,0.355299119,0.166322532,0.373095265,0.150346162,0.593703148,0.392030936,0.035033071,0.002234937,0.671569146,0.99896227
0,0.644899754,0.809527139,0.000620621,0.485265427,0,0.215406418,0.180101976,0.389963116,0.031048765,0.137931034,0.39674589,0.153495275,0.002315979,0.671583113,0.99917118
0,0.620057943,0.809400196,0.000277412,0.47318051,0.000522052,0.275027837,0.173106907,0.401130733,0.196450706,0.077961019,0.39739038,0.029561456,0.002298119,0.671568533,0.999115602
0,0.604217414,0.809410873,5020000000,0.470894039,0.000186019,0.258224517,0.182588176,0.383201073,0.09211839,0.232383808,0.408538929,0.157067511,0.002705693,0.671591562,0.999089026
0,0.633311233,0.809530003,0.000352807,0.477617574,0.000223022,0.284239295,0.259955333,0.386852204,0.056655682,0.122938531,0.403846589,0.035133793,0.002377279,0.671571173,0.999253103
1,0.597579959,0.809086811,5720000000,0.462056818,0.000647065,0,0.160001686,0.377342498,0.194394897,0.04047976,0.393263382,0.008371913,0.002064688,0.671573357,0.998975443
0,0.603057121,0.809371813,0.000113324,0.467889585,0.000889089,0.237777103,0.184610847,0.379065609,0.085376546,0.134932534,0.401087719,0.040348586,0.002332697,0.671544352,0.999007103
0,0.603669698,0.809459046,0.000226069,0.469513433,0.000571057,0.210851301,0.18241962,0.384234939,0.088792817,0.067466267,0.388254449,0.103920762,0.002371121,0.67161577,0.998904381
0,0.604729097,0.809365173,0.000120493,0.453721178,0,0.199817795,0.180396949,0.371651578,0.058590561,0.142428786,0.403529997,0.070916534,0.002327978,0.671547288,0.999026746
0,0.603857075,0.809411003,7260000000,0.473817971,0.000624062,0.093531734,0.170410012,0.384188369,0.098285818,0.086956522,0.412948599,0.023791736,0.002494096,0.67155402,0.999060717
0,0.609478372,0.809360747,0.000181318,0.466740478,0.00069807,0,0.180439088,0.3832849,0.109199746,0.077961019,0.395162932,0.034103545,0.002282757,0.671570807,0.999043962
0,0.615762695,0.80931687,0.000346563,0.466170118,0.000545055,0,0.174581771,0.383853061,0.108595096,0.146926537,0.39251713,0.022686944,0.002236128,0.671562029,0.998977869
0,0.608109082,0.80946855,9830000000,0.479417562,0.000830083,0.24506529,0.182251064,0.381869155,0.047797563,0.062968516,0.402704597,0.30148236,0.002572187,0.671594947,0.999103238
0,0.595136857,0.809388479,1530000000,0.480038248,0.000455046,0.110436279,0.180565505,0.394145151,0.122955528,0.106446777,0.403665679,0.148851385,0.002646513,0.671619284,0.998978216
0,0.609002724,0.809391213,0.000128241,0.471699253,0.00060406,0.149610284,0.197083983,0.385399203,0.124950872,0.125937031,0.403823975,0.032745215,0.002357404,0.671573679,0.999087639
0,0.585595065,0.809300205,9630000000,0.472673897,0.000786079,0,0.159032489,0.404809806,0.121625299,0.12143928,0.377897379,0.039879943,0.002219454,0.671571239,0.998744233
0,0.600513124,0.809122225,7450000000,0.461957844,0.000821082,0,0.255404323,0.375498305,0.114339269,0.023988006,0.395083784,0.082067233,0.002103304,0.671520081,0.999005254
0,0.612714222,0.809575182,9610000000,0.484607836,0.000716072,0.182103452,0.186970629,0.394145151,0.058530096,0.136431784,0.441046109,0.282973772,0.00278501,0.67153134,0.999179268
0,0.608116289,0.809321297,0.000137954,0.465916811,0.000669067,0.449235753,0.163457081,0.388463545,0.126099707,0.107946027,0.400307546,0.10483728,0.002244343,0.671575988,0.999063605
0,0.597161965,0.809327677,4220000000,0.459921324,0.000615062,0.065796133,0.173022629,0.360968295,0.215164616,0.236881559,0.400511069,0.149921642,0.002304991,0.671569197,0.998983762
0,0.611770132,0.809414128,0.000124656,0.471560018,0.000141014,0.323008402,0.2193755,0.383676093,0.064364967,0.166416792,0.406424549,0.059798277,0.002386255,0.671576955,0.999135591
0,0.607121752,0.809381448,0.000149981,0.463601822,0.000531053,0.141512299,0.198306013,0.37784546,0.07485564,0.103448276,0.395276,0.011590016,0.002345074,0.671557393,0.999035758
0,0.623978437,0.809368038,0.000364024,0.471502982,0.000132013,0.409353173,0.174244659,0.382185835,0.048311516,0.128935532,0.396248389,0.129162477,0.002265082,0.671586771,0.999096305
0,0.629599735,0.809393166,0.00047411,0.467300773,0,0.302156089,0.175255994,0.381459335,0.054539408,0.131934033,0.394914181,0.213769574,0.002274007,0.671552732,0.999072271
0,0.606494761,0.809507479,0.000106154,0.464511042,0.000544054,0.117522016,0.189878218,0.376355203,0.094809082,0.167916042,0.405655684,0.054194212,0.002632502,0.671569541,0.999069614
0,0.617924732,0.809440167,0.000338237,0.491252527,0.000553055,0.052940581,0.195609119,0.37816214,0.023460411,0.008995502,0.400680672,0.075492825,0.002301267,0.671507092,0.999020853
0,0.606552415,0.809459176,0.000196351,0.493386343,0.000549055,0.140297601,0.185664321,0.399230655,0.058832421,0.083958021,0.393546053,0.023889055,0.002373886,0.671582357,0.998980296
0,0.631552775,0.809379625,0.000491108,0.461251604,0.000685069,0,0.192195862,0.373775195,0.158236841,0.107946027,0.393625201,0.043826223,0.002261677,0.671571936,0.999086599
0,0.6056876,0.809343561,0.000159347,0.460129337,0.000678068,0.173094443,0.188445493,0.369136768,0.170027512,0.190404798,0.398577599,0.086283329,0.00227233,0.671577278,0.999003405
0,0.629743871,0.809393817,0.000477001,0.464187279,0.000738074,0.245368964,0.171632042,0.384858984,0.109804396,0.100449775,0.397232084,0.024262949,0.002268079,0.671572246,0.999071694
0,0.597868231,0.809119751,0.000281459,0.436231264,0.000722072,0,0.171758459,0.361843821,0.034434804,0.082458771,0.389633884,0.179513288,0.002096171,0.671667425,0.998756019
0,0.600614019,0.808929793,0.000264923,0.458203535,0.000755076,0,0.160675909,0.366314593,0.149862442,0.046476762,0.386988083,0.076811463,0.002030063,0.671626774,0.998816912
0,0.617564393,0.809025749,0.000522561,0.461362321,0.00060106,0,0.161223716,0.376140978,0.139795024,0.067466267,0.388186608,0.026644177,0.002126015,0.671566372,0.998830893
0,0.606898341,0.809380406,0.000139226,0.470179412,0.000935094,0.206194959,0.186886351,0.380993629,0.055204523,0.154422789,0.395479523,0.053714239,0.00234795,0.671567181,0.999043038
0,0.599785238,0.809109987,6160000000,0.461380774,0.000547055,0,0.201972104,0.37256436,0.141336881,0.070464768,0.398962032,0.014847756,0.00207719,0.671568127,0.999006409
0,0.601572522,0.809348508,7160000000,0.465500784,0.000469047,0.182103452,0.183725928,0.386591409,0.119055537,0.242878561,0.40244454,0.107938451,0.002335928,0.671568796,0.999025128
0,0.605795702,0.809371813,9820000000,0.46156698,110000000,0.212268448,0.178416417,0.376466972,0.065846358,0.190404798,0.409567852,0.045246987,0.002349461,0.671569287,0.999066263
0,0.60393635,0.809347467,0.000144083,0.466774029,0.00049905,0.005061241,0.170831402,0.384206997,0.163497294,0.143928036,0.393500825,0.033698979,0.002297907,0.671573141,0.998990579
0,0.609254962,0.809391734,0.000200861,0.471459366,0.000568057,0.170158923,0.190510303,0.392887746,0.102397436,0.220389805,0.394371452,0.114582513,0.002331352,0.671590574,0.999014729
0,0.609081999,0.809408659,9250000000,0.471657314,0.001080108,0.322401053,0.172516961,0.380434783,0.024941802,0.163418291,0.419608331,0.009703964,0.002403068,0.671568456,0.999127618
0,0.605111057,0.809367387,0.000111474,0.464353355,0.000787079,0.507541249,0.192490835,0.38496144,0.130725277,0.220389805,0.399595215,0.038293974,0.002325654,0.671572466,0.999041882
0,0.601132908,0.809395249,1800000000,0.470410911,0.000690069,0,0.173317601,0.386833576,0.114853221,0.149925037,0.421202596,0.012474301,0.00261401,0.671565655,0.999071462
0,0.610141397,0.809430793,0.000130901,0.462145727,0.000880088,0.08755947,0.183178121,0.378925897,0.163860084,0.16191904,0.397412994,0.037623178,0.00240493,0.67158007,0.999101736
0,0.609074792,0.809400196,0.000188487,0.462196053,0.000792079,0.139082903,0.197505373,0.378031742,0.108050912,0.148425787,0.394902874,0.05467536,0.002338774,0.671568994,0.999028594
0,0.612634947,0.809423892,0.000193344,0.462486265,0.00070107,0.103350542,0.178374278,0.378376365,0.146143846,0.109445277,0.396406685,0.015070938,0.002342285,0.671563362,0.999073427
1,0.550281786,0.800862636,0.006391229,0.443760013,0.000293029,0,0.15199528,0.361340859,0.129395048,0.002998501,0.375952602,0.010535939,0.001924367,0.671438402,0.991888007
0,0.604959714,0.809412044,0.000104188,0.468100954,0.000262026,0.224415427,0.189119717,0.379810737,0.128669468,0.116941529,0.41237195,0.019960499,0.002386661,0.671570273,0.999046851
0,0.608844175,0.80938913,0.000195773,0.472762806,0.000245025,0.092924385,0.179469892,0.37983868,0.054841733,0.058470765,0.398690667,0.042816735,0.002312212,0.671581017,0.999017617
0,0.601875207,0.80932976,0.000108467,0.46640665,750000000,0.156898472,0.180101976,0.378516076,0.066481241,0.175412294,0.399210782,0.006558301,0.002271355,0.671569552,0.998993237
0,0.618025627,0.809611507,6050000000,0.503064006,0.000410041,0.235044033,0.19434495,0.390680303,0.036732473,0.143928036,0.510085706,0.037627822,0.003275871,0.671580509,0.999300015
0,0.608656798,0.80940931,0.000173455,0.469877457,0.00040004,0,0.183430955,0.380742148,0.057562657,0.100449775,0.395230773,0.036320364,0.002365526,0.671572729,0.999039571
0,0.612649361,0.809344342,0.000301464,0.464482524,0.000352035,0.092721935,0.177194387,0.380155359,0.113250899,0.190404798,0.39255105,0.0105229,0.002260206,0.671570842,0.998974518
0,0.606783032,0.809503703,0.000104188,0.477684675,0.000248025,0.226035024,0.182883149,0.377873403,0.032772017,0.056971514,0.399436919,0.474042148,0.002590448,0.671733809,0.999076084
0,0.595374681,0.809034863,0.00011818,0.445633812,0.000211021,0,0.171084236,0.371539809,0.093750945,0.014992504,0.339442799,0.043050124,0.002031374,0.671432838,0.998879192
0,0.605622739,0.809406446,0.000130207,0.463491105,0.00019502,0.151331106,0.199106654,0.375870869,0.133536899,0.133433283,0.399617829,0.032233976,0.002400638,0.671572883,0.999031483
0,0.597918679,0.809308017,9710000000,0.459339221,0.000226023,0,0.152458809,0.371018218,0.148048493,0.11994003,0.39086633,0.013028507,0.002232867,0.671556689,0.99894101
0,0.600023062,0.809588852,6420000000,0.474546019,0,0.135135135,0.264717037,0.377305242,0.113402062,0.026986507,0.399052486,0.086975941,0.002517803,0.671638819,0.99900768
0,0.61954626,0.809668533,6610000000,0.469796935,0.000105011,0.224820326,0.200707935,0.384700645,0.119025305,0.103448276,0.501809095,0.057360681,0.003256492,0.671569169,0.999318734
0,0.610379221,0.808955052,0.000194385,0.469503368,0.000270027,0,0.157515486,0.380220558,0.119025305,0.101949025,0.398668054,0.084437443,0.002085418,0.671572439,0.999043616
0,0.59625391,0.809327156,2540000000,0.463314964,0.000244024,0.197692074,0.181155451,0.394676055,0.210025093,0.508245877,0.419472649,0.069448514,0.002398785,0.671571633,0.998986073
0,0.610386428,0.809441729,0.000102801,0.46952182,270000000,0.226642373,0.239812903,0.381310309,0.066632403,0.166416792,0.410336718,0.122324388,0.002472517,0.671578582,0.99913536
0,0.606480347,0.809384573,0.000117024,0.466329483,0.000182018,0.25093633,0.181029034,0.380332327,0.078211446,0.149925037,0.398057484,0.024570171,0.002361348,0.671568249,0.999058406
0,0.623942403,0.809380276,0.000428318,0.464012816,0.000321032,0.019232716,0.174413215,0.379931821,0.065211476,0.125937031,0.39441668,0.021547339,0.002271563,0.671558065,0.999025244
0,0.622897419,0.809226643,0.000562456,0.463561561,0,0,0.168218786,0.377696435,0.052120809,0.131934033,0.389215531,0.214389385,0.00219521,0.671573317,0.998876419
0,0.601680624,0.809424674,782000000,0.457460389,0.000144014,0.162162162,0.184737263,0.362514437,0.131299695,0.148425787,0.399753511,0.002051444,0.002509569,0.671571188,0.999020275
0,0.630832096,0.809665799,0.000249544,0.474749,0.000139014,0.181799777,0.250347647,0.385445773,0.056776612,0.052473763,0.414949911,0.022269617,0.002538608,0.671572022,0.999316423
0,0.605896597,0.809410482,9670000000,0.470278386,0.000243024,0.076728414,0.188276937,0.386153646,0.103243946,0.124437781,0.400816354,0.056649272,0.002440054,0.671586692,0.999069383
0,0.633253578,0.809248777,0.000690003,0.460927841,0.000188019,0,0.176098774,0.375172311,0.167790307,0.095952024,0.391092467,0.071606978,0.002209924,0.671579058,0.998915127
0,0.607078511,0.809418033,0.00010257,0.463400518,0.000233023,0.251442454,0.213897434,0.378888641,0.142576413,0.211394303,0.421462653,0.078345536,0.002475505,0.671576833,0.999080706
0,0.603806627,0.80938288,0.000156341,0.460510136,0.000244024,0.066909606,0.200202267,0.368829403,0.141246183,0.133433283,0.39294679,0.023549372,0.002341464,0.671574838,0.998976598
0,0.616901368,0.809482872,0.000208955,0.46394236,0.000250025,0.167729527,0.187729131,0.381589732,0.121867158,0.16041979,0.403643066,0.042026756,0.002425112,0.671569243,0.999133511
0,0.621621816,0.80947519,0.000313837,0.463747767,0.000347035,0.050207511,0.193249336,0.381813271,0.119357862,0.233883058,0.405350399,0.191452414,0.002358851,0.671585505,0.999104509
0,0.604714683,0.809390692,0.00010627,0.460570527,0.000306031,0.051928333,0.199106654,0.36827987,0.191160021,0.203898051,0.404445852,0.073156427,0.002397087,0.671567199,0.999040727
0,0.605629946,0.809272082,0.000201901,0.454043263,0.00049705,0,0.166196115,0.360735442,0.130422953,0.098950525,0.39190656,0.032504981,0.00219917,0.671571624,0.998959959
0,0.601068047,0.808851935,0.000302043,0.464237605,0.00040404,0,0.158863933,0.383685407,0.155969405,0.065967016,0.37818005,0.014424206,0.002032658,0.671573693,0.99878583
0,0.619056199,0.809205942,0.000541873,0.46159382,0.000260026,0,0.157810459,0.37711896,0.155636847,0.07946027,0.383607336,0.017977021,0.002188163,0.671573047,0.998835515
0,0.607914499,0.809359835,0.000159463,0.469763385,0.000257026,0.179066707,0.183683789,0.37884207,0.06258125,0.124437781,0.395389069,0.062346894,0.002297012,0.671573901,0.999041189
0,0.603410254,0.809716185,4280000000,0.458710148,0.000153015,0.071363498,0.229530993,0.36687344,0.145569429,0.061469265,0.416838154,0.047934698,0.00359758,0.671584966,0.999083364
0,0.599187074,0.809335619,7070000000,0.460328963,0.00020302,0.236258731,0.186043572,0.370049551,0.143574085,0.28185907,0.399120327,0.034280045,0.002319346,0.671567345,0.998987806
0,0.605456983,0.809416601,9420000000,0.469154442,110000000,0.180787529,0.182461759,0.370077493,0.043927805,0.16191904,0.406955971,0.016710279,0.002503545,0.671563319,0.999064761
0,0.603972384,0.80934291,0.000138533,0.46084061,0.000126013,0.089077842,0.171294931,0.374939458,0.157118239,0.155922039,0.394597589,0.045532096,0.002292915,0.671574773,0.998996703
0,0.605939838,0.809349419,0.000151715,0.460008555,0.000150015,0.056584675,0.182293203,0.371400097,0.10681138,0.233883058,0.395841342,0.028761664,0.002288833,0.671572511,0.999015769
0,0.613658312,0.809556824,5650000000,0.453112235,0.000164016,0.141006175,0.188909022,0.352492456,0.122320646,0.137931034,0.46602293,0.017438394,0.002923965,0.671574234,0.999233922
0,0.602473371,0.809361007,0.000103957,0.46087416,0.000154015,0,0.190931693,0.370179949,0.161592647,0.203898051,0.397028561,0.020664264,0.002349794,0.671569143,0.999007218
0,0.604051658,0.809443031,856000000,0.476606024,0.000128013,0.254681648,0.187223463,0.384057971,0.082171902,0.298350825,0.497648176,0.13496805,0.004569038,0.671584852,0.99912785
0,0.604001211,0.809350852,0.000116908,0.460109207,0.000331033,0.22826197,0.173949686,0.370235833,0.176164707,0.145427286,0.395264693,0.051352228,0.002302112,0.671581706,0.999018773
0,0.608498249,0.809383792,0.000141423,0.461852159,0.000320032,0.044741371,0.200202267,0.375172311,0.169453094,0.15892054,0.40094073,0.097673985,0.002324821,0.671575053,0.999066263
0,0.609182894,0.8097654,0.000203636,0.462271542,0.000361036,0.022370685,0.20500611,0.375889497,0.069202165,0.11844078,0.394473214,0.069824003,0.002697595,0.671577668,0.99901912
1,0.603669698,0.809177559,0.00012165,0.460082367,0.000190019,0,0.177362943,0.365290041,0.212957644,0.214392804,0.395909183,0.151173266,0.00212726,0.671581566,0.99900872
0,0.637260554,0.809568281,0.0003424,0.485839142,0.000291029,0.169956473,0.204963971,0.395998659,0.072406808,0.112443778,0.396553674,0.262103977,0.00238869,0.671635796,0.9992947
0,0.616476167,0.809464384,0.000322741,0.462856999,0.000523052,0,0.186422822,0.379251891,0.128215981,0.059970015,0.393726962,0.047200993,0.002330175,0.6715859,0.999013111
0,0.628107929,0.809344602,0.000535166,0.491614873,0.000882088,0.358335864,0.173106907,0.382223092,0.075762615,0.071964018,0.394156622,0.051614147,0.002245219,0.671591365,0.998987229
0,0.63491114,0.809573229,0.000451214,0.486949666,0.000353035,0.087660694,0.20871434,0.381319623,0.028902258,0.068965517,0.397695665,0.065044532,0.002367029,0.671549303,0.999179961
0,0.632042837,0.809482611,0.000376744,0.484844367,0.000229023,0.205992509,0.182082508,0.383201073,0.127822959,0.068965517,0.398362769,0.045714767,0.002328894,0.671572659,0.999208733
0,0.626486401,0.809827765,0.000110317,0.505389061,0,0.049397712,0.199612321,0.386488953,0.03766968,0.104947526,0.439677981,0.367972922,0.003275399,0.671680221,0.999419144
0,0.600361781,0.809332754,0.000102107,0.462997911,0.000405041,0.14930661,0.194260672,0.377528781,0.155153128,0.205397301,0.394179236,0.014452175,0.002289343,0.671572344,0.998975212
0,0.62509549,0.809656946,0.00022896,0.503183111,0.000428043,0.034618889,0.182883149,0.405713274,0.039544094,0.100449775,0.399821352,0.015308446,0.002586957,0.671572751,0.999245014
0,0.62626299,0.809404623,0.00038241,0.465005913,0.000322032,0.050005061,0.184147318,0.384085913,0.136046195,0.085457271,0.394936795,0.132603282,0.002282991,0.671607381,0.999110402
0,0.608829761,0.809514119,0.000149634,0.46391552,0.00019602,0.102641968,0.218911972,0.387867442,0.164132176,0.143928036,0.396056172,0.058732709,0.002558603,0.671572112,0.999048469
0,0.619315643,0.809396942,0.000310368,0.46873506,0.00020102,0.144751493,0.177573638,0.384067285,0.132115972,0.073463268,0.39398702,0.018469088,0.002296796,0.671575771,0.999071
0,0.612923219,0.809314396,0.000204561,0.4595573,0.00069807,0.007591862,0.163794193,0.370785366,0.215678568,0.04197901,0.396180548,0.007147542,0.002235417,0.671578326,0.999074236
0,0.625945891,0.809575833,0.000318579,0.479727905,520000000,0.017613119,0.189119717,0.381394136,0.052876621,0.074962519,0.396417991,0.028030354,0.002431419,0.671545506,0.9991691
0,0.609975641,0.809107903,0.000420686,0.421920267,0.000563056,0,0.166111837,0.361992847,0.117816005,0.032983508,0.385755636,0.017467945,0.002134119,0.671563728,0.998775199
0,0.607828017,0.809432746,8380000000,0.473271097,0.000332033,0.175726288,0.243478994,0.446993406,0.170904254,0.491754123,0.402410619,0.343174051,0.002541464,0.671605409,0.999113175
0,0.624886493,0.80919813,0.000685609,0.449587747,0,0,0.150731111,0.363576245,0.048220818,0.088455772,0.389226838,0.370973022,0.00219206,0.671620694,0.998785368
0,0.636770493,0.809118449,0.001023036,0.46103017,0.000332033,0,0.160970882,0.375628702,0.149378722,0.104947526,0.387632573,0.125702411,0.00218375,0.671544689,0.998638738
0,0.603323772,0.809356841,9370000000,0.459617691,60000000,0.325235348,0.209472841,0.357969152,0.164797291,0.217391304,0.401076412,0.07848359,0.002350582,0.671581785,0.999031021
0,0.60047709,0.805848413,0.002616854,0.44667388,0.000430043,0,0.138805781,0.367544056,0.214680896,0.007496252,0.37097759,0.007407757,0.001959722,0.671563976,0.996464255
0,0.620980412,0.809067933,0.000781818,0.412682117,0,0,0.162951414,0.35966432,0.015206941,0.043478261,0.387926551,0.029432687,0.002154168,0.671518294,0.998626606
0,0.644020525,0.809438344,0.000720762,0.463831643,0.000129013,0,0.185580043,0.375507619,0.096532334,0.179910045,0.393907872,0.186083113,0.002274576,0.671582638,0.999057019
0,0.621729918,0.809527269,0.00020248,0.460662792,0.000663066,0.150217633,0.167081033,0.374417868,0.095534662,0.202398801,0.4218697,0.037037332,0.002386318,0.671550607,0.999217399
0,0.637426311,0.809545236,0.000358704,0.475435109,0.000592059,0.242635894,0.179512031,0.399631161,0.122864831,0.113943028,0.405531309,0.018730964,0.002366641,0.671565733,0.999312494
0,0.625816169,0.808635417,0.000901271,0.428764584,0,0,0.143356791,0.344575463,0.057290564,0.091454273,0.389113769,0.158833069,0.002089945,0.67158779,0.998584778
0,0.615950071,0.80931049,0.000355004,0.465832935,0.000313031,0,0.180059837,0.384430535,0.088339329,0.109445277,0.392404061,0.307481109,0.002232182,0.671569916,0.998972439
0,0.641346805,0.807571705,0.002086776,0.424007113,0,0,0.160254519,0.37031966,0.006862775,0.014992504,0.384003075,0.028680901,0.002027808,0.671596586,0.997585179
0,0.665150838,0.807010424,0.003177691,0.442674652,0,0,0.14955122,0.369723557,0.03002086,0.007496252,0.362870582,0.059907868,0.002058244,0.671571609,0.996940772
0,0.639631589,0.805050824,0.004217379,0.393221107,0,0,0.14626438,0.359515294,0.038818514,0.011994003,0.36674883,0.049800517,0.002019544,0.671518691,0.99542745
0,0.622284841,0.809478185,0.000242027,0.480866947,0.000105011,0.287579715,0.174918882,0.367516113,0.066571938,0.085457271,0.404468465,0.179955275,0.002395402,0.67146039,0.999186894
0,0.615582525,0.809342259,0.00032702,0.473680414,0.00020202,0,0.185369348,0.383396669,0.053209179,0.071964018,0.392924176,0.182906082,0.002253733,0.671627284,0.998994508
0,0.622183946,0.809434699,0.000151831,0.474478918,0.000310031,0.240611398,0.188487632,0.403068068,0.103425341,0.173913043,0.476413921,0.047108492,0.00232099,0.67157418,0.999271359
0,0.605428155,0.809505396,0.000174958,0.46205514,0.00029703,0.024293957,0.263789979,0.372871726,0.08117423,0.098950525,0.394699351,0.13905672,0.002486925,0.671615382,0.998983531
0,0.642780957,0.80952818,0.00056685,0.474339683,0.000366037,0.110739953,0.205764612,0.384458478,0.145388034,0.115442279,0.404909432,0.081780721,0.002322072,0.671569308,0.999190823
0,0.618306692,0.809470633,0.000246306,0.477513567,0.00020402,0.015487398,0.191268805,0.395057934,0.102125344,0.166416792,0.399165555,0.177452455,0.002372816,0.67158943,0.999119761
0,0.608909036,0.809423372,0.000200629,0.467632923,0.000325033,0.009616358,0.182546037,0.378879326,0.076427729,0.059970015,0.392686733,0.061325643,0.002361246,0.671569953,0.999013804
0,0.665150838,0.804623126,0.006306467,0.412311383,0,0,0.165311196,0.369500019,0.006167428,0.005997001,0.363356776,0.022643309,0.002043518,0.67060759,0.99381441
0,0.611633203,0.809427798,0.000168945,0.480866947,0.000278028,0.243344468,0.189288273,0.39625014,0.099464885,0.223388306,0.41090206,0.234177395,0.002400949,0.671605646,0.999089141
0,0.614609608,0.809441729,0.000257522,0.469749964,0.000258026,0.102338293,0.193965699,0.38119854,0.107264867,0.064467766,0.393794803,0.065734423,0.002355966,0.671575041,0.999048353
0,0.630594272,0.809363481,0.000604548,0.461394194,0.000269027,0,0.18406304,0.371204501,0.10000907,0.073463268,0.39187264,0.06520552,0.002252797,0.671520257,0.99895788
0,0.616252757,0.809317521,0.000236014,0.463427359,0.000174017,0.709282316,0.182166786,0.376811594,0.0870091,0.106446777,0.397921802,0.048492523,0.002237501,0.671570841,0.99909619
0,0.624223468,0.80915178,0.000636463,0.455578202,0.000520052,0,0.147949939,0.374063932,0.045681289,0.08095952,0.389905249,0.056076699,0.002174522,0.671543614,0.998823729
0,0.618594964,0.809527399,0.000154953,0.50053597,0.000457046,0.217329689,0.230289495,0.39353042,0.03207667,0.092953523,0.404604147,0.014606488,0.002544503,0.671578082,0.999214741
0,0.61797518,0.809338613,0.000338931,0.458344447,0.000377038,0.251442454,0.183683789,0.366444991,0.177253076,0.184407796,0.395852649,0.028651109,0.002251427,0.671564983,0.999020968
0,0.618854408,0.809553048,0.000163626,0.485349303,0.000513051,0.249013058,0.197926762,0.392058791,0.03742782,0.145427286,0.414361955,0.109932603,0.00258038,0.671594247,0.999219594
0,0.635033656,0.809527399,0.000451792,0.478325491,0,0.137058407,0.18570646,0.39117395,0.06841612,0.133433283,0.398181859,0.122369434,0.002352051,0.671579498,0.999181695
0,0.61027112,0.809365694,0.000219131,0.467408134,0.000267027,0.01973884,0.183978762,0.382539771,0.107385797,0.137931034,0.393071165,0.020855267,0.00229117,0.671554036,0.999017271
0,0.612130472,0.80917196,0.000318463,0.468324065,0.000715072,0,0.150520416,0.388128237,0.076185869,0.152923538,0.391182922,0.12641972,0.002160611,0.671585662,0.998937774
0,0.614941121,0.80940931,0.00022341,0.471424138,0.000352035,0.230590141,0.177868611,0.398010506,0.103153248,0.163418291,0.393693042,0.045683539,0.002334249,0.671574343,0.999087755
0,0.641238703,0.809378974,0.000650455,0.462798286,0.000633063,0.281101326,0.179217058,0.382930964,0.166369381,0.097451274,0.398803736,0.031404866,0.002255809,0.67157936,0.999082671
